time, pres-kr, pres-hr, pres-hl, pres-kl, cont-kr, cont-hr, cont-hl, cont-kl, elong-kr, elong-hr, elong-hl, elong-kl, force-kr, force-hr, force-hl, force-kl, tau-kr, tau-hr, tau-hl, tau-kl, theta-kr, theta-hr, theta-hl, theta-kl thetad-kr, thetad-hr, thetad-hl, thetad-kl thetadd-kr, thetadd-hr, thetadd-hl, thetadd-kl
0.1415,61.125,61.125,61.125,61.125,1.2645,1.4072,1.4072,1.2645,1.692,1.621,1.621,1.692,84.598,81.049,81.049,84.598,-1.692,1.621,1.621,-1.692,1.7856,0.67798,0.67798,1.7856,2.2027,-1.1013,-1.1013,2.2027,-3.5302,1.7651,1.7651,-3.5302
0.142,61.488,61.488,61.488,61.488,1.271,1.4142,1.4142,1.271,1.7007,1.6291,1.6291,1.7007,85.034,81.454,81.454,85.034,-1.7007,1.6291,1.6291,-1.7007,1.7867,0.67743,0.67743,1.7867,2.2009,-1.1005,-1.1005,2.2009,-3.6542,1.8271,1.8271,-3.6542
0.1425,61.852,61.852,61.852,61.852,1.2775,1.4212,1.4212,1.2775,1.7094,1.6372,1.6372,1.7094,85.469,81.858,81.858,85.469,-1.7094,1.6372,1.6372,-1.7094,1.7878,0.67688,0.67688,1.7878,2.1991,-1.0995,-1.0995,2.1991,-3.7775,1.8888,1.8888,-3.7775
0.143,62.216,62.216,62.216,62.216,1.284,1.4282,1.4282,1.284,1.718,1.6452,1.6452,1.718,85.902,82.26,82.26,85.902,-1.718,1.6452,1.6452,-1.718,1.7889,0.67633,0.67633,1.7889,2.1972,-1.0986,-1.0986,2.1972,-3.9002,1.9501,1.9501,-3.9002
0.1435,62.58,62.58,62.58,62.58,1.2904,1.4351,1.4351,1.2904,1.7267,1.6532,1.6532,1.7267,86.335,82.661,82.661,86.335,-1.7267,1.6532,1.6532,-1.7267,1.79,0.67578,0.67578,1.79,2.1953,-1.0976,-1.0976,2.1953,-4.0221,2.0111,2.0111,-4.0221
0.144,62.944,62.944,62.944,62.944,1.2968,1.442,1.442,1.2968,1.7353,1.6612,1.6612,1.7353,86.766,83.061,83.061,86.766,-1.7353,1.6612,1.6612,-1.7353,1.7911,0.67523,0.67523,1.7911,2.1932,-1.0966,-1.0966,2.1932,-4.1434,2.0717,2.0717,-4.1434
0.1445,63.308,63.308,63.308,63.308,1.3032,1.4489,1.4489,1.3032,1.7439,1.6692,1.6692,1.7439,87.195,83.46,83.46,87.195,-1.7439,1.6692,1.6692,-1.7439,1.7922,0.67468,0.67468,1.7922,2.1912,-1.0956,-1.0956,2.1912,-4.2641,2.132,2.132,-4.2641
0.145,63.672,63.672,63.672,63.672,1.3096,1.4557,1.4557,1.3096,1.7525,1.6771,1.6771,1.7525,87.624,83.857,83.857,87.624,-1.7525,1.6771,1.6771,-1.7525,1.7933,0.67414,0.67414,1.7933,2.189,-1.0945,-1.0945,2.189,-4.3841,2.192,2.192,-4.3841
0.1455,64.036,64.036,64.036,64.036,1.316,1.4625,1.4625,1.316,1.761,1.6851,1.6851,1.761,88.051,84.253,84.253,88.051,-1.761,1.6851,1.6851,-1.761,1.7944,0.67359,0.67359,1.7944,2.1869,-1.0934,-1.0934,2.1869,-4.5034,2.2517,2.2517,-4.5034
0.146,64.4,64.4,64.4,64.4,1.3223,1.4693,1.4693,1.3223,1.7695,1.6929,1.6929,1.7695,88.477,84.647,84.647,88.477,-1.7695,1.6929,1.6929,-1.7695,1.7955,0.67304,0.67304,1.7955,2.1846,-1.0923,-1.0923,2.1846,-4.6221,2.311,2.311,-4.6221
0.1465,64.764,64.764,64.764,64.764,1.3286,1.4761,1.4761,1.3286,1.778,1.7008,1.7008,1.778,88.902,85.041,85.041,88.902,-1.778,1.7008,1.7008,-1.778,1.7966,0.6725,0.6725,1.7966,2.1823,-1.0911,-1.0911,2.1823,-4.7401,2.3701,2.3701,-4.7401
0.147,65.128,65.128,65.128,65.128,1.3349,1.4829,1.4829,1.3349,1.7865,1.7087,1.7087,1.7865,89.325,85.433,85.433,89.325,-1.7865,1.7087,1.7087,-1.7865,1.7977,0.67195,0.67195,1.7977,2.1799,-1.09,-1.09,2.1799,-4.8575,2.4288,2.4288,-4.8575
0.1475,65.492,65.492,65.492,65.492,1.3412,1.4896,1.4896,1.3412,1.795,1.7165,1.7165,1.795,89.748,85.823,85.823,89.748,-1.795,1.7165,1.7165,-1.795,1.7988,0.67141,0.67141,1.7988,2.1775,-1.0887,-1.0887,2.1775,-4.9743,2.4871,2.4871,-4.9743
0.148,65.856,65.856,65.856,65.856,1.3474,1.4963,1.4963,1.3474,1.8034,1.7243,1.7243,1.8034,90.169,86.213,86.213,90.169,-1.8034,1.7243,1.7243,-1.8034,1.7999,0.67087,0.67087,1.7999,2.175,-1.0875,-1.0875,2.175,-5.0904,2.5452,2.5452,-5.0904
0.1485,66.22,66.22,66.22,66.22,1.3536,1.503,1.503,1.3536,1.8118,1.732,1.732,1.8118,90.588,86.601,86.601,90.588,-1.8118,1.732,1.732,-1.8118,1.8009,0.67032,0.67032,1.8009,2.1725,-1.0862,-1.0862,2.1725,-5.206,2.603,2.603,-5.206
0.149,66.584,66.584,66.584,66.584,1.3598,1.5096,1.5096,1.3598,1.8201,1.7398,1.7398,1.8201,91.007,86.988,86.988,91.007,-1.8201,1.7398,1.7398,-1.8201,1.802,0.66978,0.66978,1.802,2.1699,-1.0849,-1.0849,2.1699,-5.3209,2.6604,2.6604,-5.3209
0.1495,66.948,66.948,66.948,66.948,1.366,1.5162,1.5162,1.366,1.8285,1.7475,1.7475,1.8285,91.425,87.374,87.374,91.425,-1.8285,1.7475,1.7475,-1.8285,1.8031,0.66924,0.66924,1.8031,2.1672,-1.0836,-1.0836,2.1672,-5.4352,2.7176,2.7176,-5.4352
0.15,67.312,67.312,67.312,67.312,1.3722,1.5229,1.5229,1.3722,1.8368,1.7552,1.7552,1.8368,91.841,87.759,87.759,91.841,-1.8368,1.7552,1.7552,-1.8368,1.8042,0.6687,0.6687,1.8042,2.1645,-1.0822,-1.0822,2.1645,-5.5489,2.7744,2.7744,-5.5489
0.1505,67.676,67.676,67.676,67.676,1.3783,1.5294,1.5294,1.3783,1.8451,1.7628,1.7628,1.8451,92.256,88.142,88.142,92.256,-1.8451,1.7628,1.7628,-1.8451,1.8053,0.66816,0.66816,1.8053,2.1617,-1.0809,-1.0809,2.1617,-5.665,2.8325,2.8325,-5.665
0.151,68.049,68.049,68.049,68.049,1.3846,1.5362,1.5362,1.3846,1.8536,1.7707,1.7707,1.8536,92.679,88.533,88.533,92.679,-1.8536,1.7707,1.7707,-1.8536,1.8064,0.66762,0.66762,1.8064,2.1589,-1.0794,-1.0794,2.1589,-5.7805,2.8902,2.8902,-5.7805
0.1515,68.422,68.422,68.422,68.422,1.3909,1.5429,1.5429,1.3909,1.862,1.7785,1.7785,1.862,93.101,88.923,88.923,93.101,-1.862,1.7785,1.7785,-1.862,1.8074,0.66708,0.66708,1.8074,2.156,-1.078,-1.078,2.156,-5.8953,2.9477,2.9477,-5.8953
0.152,68.795,68.795,68.795,68.795,1.3972,1.5496,1.5496,1.3972,1.8704,1.7862,1.7862,1.8704,93.522,89.312,89.312,93.522,-1.8704,1.7862,1.7862,-1.8704,1.8085,0.66654,0.66654,1.8085,2.153,-1.0765,-1.0765,2.153,-6.0096,3.0048,3.0048,-6.0096
0.1525,69.168,69.168,69.168,69.168,1.4034,1.5563,1.5563,1.4034,1.8788,1.794,1.794,1.8788,93.941,89.699,89.699,93.941,-1.8788,1.794,1.794,-1.8788,1.8096,0.666,0.666,1.8096,2.15,-1.075,-1.075,2.15,-6.1233,3.0616,3.0616,-6.1233
0.153,69.541,69.541,69.541,69.541,1.4096,1.5629,1.5629,1.4096,1.8872,1.8017,1.8017,1.8872,94.359,90.085,90.085,94.359,-1.8872,1.8017,1.8017,-1.8872,1.8107,0.66547,0.66547,1.8107,2.147,-1.0735,-1.0735,2.147,-6.2363,3.1182,3.1182,-6.2363
0.1535,69.914,69.914,69.914,69.914,1.4158,1.5695,1.5695,1.4158,1.8955,1.8094,1.8094,1.8955,94.776,90.47,90.47,94.776,-1.8955,1.8094,1.8094,-1.8955,1.8117,0.66493,0.66493,1.8117,2.1438,-1.0719,-1.0719,2.1438,-6.3488,3.1744,3.1744,-6.3488
0.154,70.287,70.287,70.287,70.287,1.422,1.5761,1.5761,1.422,1.9038,1.8171,1.8171,1.9038,95.192,90.853,90.853,95.192,-1.9038,1.8171,1.8171,-1.9038,1.8128,0.66439,0.66439,1.8128,2.1407,-1.0703,-1.0703,2.1407,-6.4606,3.2303,3.2303,-6.4606
0.1545,70.66,70.66,70.66,70.66,1.4281,1.5827,1.5827,1.4281,1.9121,1.8247,1.8247,1.9121,95.607,91.236,91.236,95.607,-1.9121,1.8247,1.8247,-1.9121,1.8139,0.66386,0.66386,1.8139,2.1374,-1.0687,-1.0687,2.1374,-6.5719,3.2859,3.2859,-6.5719
0.155,71.033,71.033,71.033,71.033,1.4343,1.5893,1.5893,1.4343,1.9204,1.8323,1.8323,1.9204,96.02,91.617,91.617,96.02,-1.9204,1.8323,1.8323,-1.9204,1.8149,0.66333,0.66333,1.8149,2.1342,-1.0671,-1.0671,2.1342,-6.6826,3.3413,3.3413,-6.6826
0.1555,71.406,71.406,71.406,71.406,1.4404,1.5958,1.5958,1.4404,1.9287,1.8399,1.8399,1.9287,96.433,91.997,91.997,96.433,-1.9287,1.8399,1.8399,-1.9287,1.816,0.66279,0.66279,1.816,2.1308,-1.0654,-1.0654,2.1308,-6.7927,3.3963,3.3963,-6.7927
0.156,71.779,71.779,71.779,71.779,1.4465,1.6023,1.6023,1.4465,1.9369,1.8475,1.8475,1.9369,96.844,92.376,92.376,96.844,-1.9369,1.8475,1.8475,-1.9369,1.8171,0.66226,0.66226,1.8171,2.1274,-1.0637,-1.0637,2.1274,-6.9022,3.4511,3.4511,-6.9022
0.1565,72.152,72.152,72.152,72.152,1.4525,1.6088,1.6088,1.4525,1.9451,1.8551,1.8551,1.9451,97.253,92.753,92.753,97.253,-1.9451,1.8551,1.8551,-1.9451,1.8181,0.66173,0.66173,1.8181,2.124,-1.062,-1.062,2.124,-7.0111,3.5056,3.5056,-7.0111
0.157,72.525,72.525,72.525,72.525,1.4586,1.6153,1.6153,1.4586,1.9532,1.8626,1.8626,1.9532,97.662,93.129,93.129,97.662,-1.9532,1.8626,1.8626,-1.9532,1.8192,0.6612,0.6612,1.8192,2.1205,-1.0602,-1.0602,2.1205,-7.1195,3.5598,3.5598,-7.1195
0.1575,72.898,72.898,72.898,72.898,1.4646,1.6217,1.6217,1.4646,1.9614,1.8701,1.8701,1.9614,98.07,93.504,93.504,98.07,-1.9614,1.8701,1.8701,-1.9614,1.8202,0.66067,0.66067,1.8202,2.1169,-1.0585,-1.0585,2.1169,-7.2273,3.6137,3.6137,-7.2273
0.158,73.271,73.271,73.271,73.271,1.4706,1.6281,1.6281,1.4706,1.9695,1.8776,1.8776,1.9695,98.476,93.878,93.878,98.476,-1.9695,1.8776,1.8776,-1.9695,1.8213,0.66014,0.66014,1.8213,2.1133,-1.0566,-1.0566,2.1133,-7.3346,3.6673,3.6673,-7.3346
0.1585,73.644,73.644,73.644,73.644,1.4766,1.6345,1.6345,1.4766,1.9776,1.885,1.885,1.9776,98.881,94.251,94.251,98.881,-1.9776,1.885,1.885,-1.9776,1.8224,0.65962,0.65962,1.8224,2.1096,-1.0548,-1.0548,2.1096,-7.4413,3.7207,3.7207,-7.4413
0.159,74.017,74.017,74.017,74.017,1.4826,1.6409,1.6409,1.4826,1.9857,1.8925,1.8925,1.9857,99.285,94.623,94.623,99.285,-1.9857,1.8925,1.8925,-1.9857,1.8234,0.65909,0.65909,1.8234,2.1059,-1.053,-1.053,2.1059,-7.5475,3.7737,3.7737,-7.5475
0.1595,74.39,74.39,74.39,74.39,1.4885,1.6472,1.6472,1.4885,1.9938,1.8999,1.8999,1.9938,99.688,94.993,94.993,99.688,-1.9938,1.8999,1.8999,-1.9938,1.8245,0.65856,0.65856,1.8245,2.1021,-1.0511,-1.0511,2.1021,-7.6531,3.8265,3.8265,-7.6531
0.16,74.763,74.763,74.763,74.763,1.4945,1.6536,1.6536,1.4945,2.0018,1.9072,1.9072,2.0018,100.09,95.362,95.362,100.09,-2.0018,1.9072,1.9072,-2.0018,1.8255,0.65804,0.65804,1.8255,2.0983,-1.0492,-1.0492,2.0983,-7.7582,3.8791,3.8791,-7.7582
0.1605,75.136,75.136,75.136,75.136,1.5004,1.6599,1.6599,1.5004,2.0098,1.9146,1.9146,2.0098,100.49,95.73,95.73,100.49,-2.0098,1.9146,1.9146,-2.0098,1.8266,0.65752,0.65752,1.8266,2.0944,-1.0472,-1.0472,2.0944,-7.8627,3.9314,3.9314,-7.8627
0.161,75.509,75.509,75.509,75.509,1.5063,1.6662,1.6662,1.5063,2.0178,1.9219,1.9219,2.0178,100.89,96.097,96.097,100.89,-2.0178,1.9219,1.9219,-2.0178,1.8276,0.65699,0.65699,1.8276,2.0905,-1.0452,-1.0452,2.0905,-7.9685,3.9843,3.9843,-7.9685
0.1615,75.888,75.888,75.888,75.888,1.5122,1.6726,1.6726,1.5122,2.0259,1.9294,1.9294,2.0259,101.29,96.469,96.469,101.29,-2.0259,1.9294,1.9294,-2.0259,1.8286,0.65647,0.65647,1.8286,2.0865,-1.0433,-1.0433,2.0865,-8.0738,4.0369,4.0369,-8.0738
0.162,76.267,76.267,76.267,76.267,1.5182,1.6789,1.6789,1.5182,2.0339,1.9368,1.9368,2.0339,101.7,96.839,96.839,101.7,-2.0339,1.9368,1.9368,-2.0339,1.8297,0.65595,0.65595,1.8297,2.0825,-1.0412,-1.0412,2.0825,-8.1786,4.0893,4.0893,-8.1786
0.1625,76.646,76.646,76.646,76.646,1.5242,1.6853,1.6853,1.5242,2.042,1.9441,1.9441,2.042,102.1,97.207,97.207,102.1,-2.042,1.9441,1.9441,-2.042,1.8307,0.65543,0.65543,1.8307,2.0784,-1.0392,-1.0392,2.0784,-8.2828,4.1414,4.1414,-8.2828
0.163,77.025,77.025,77.025,77.025,1.5301,1.6916,1.6916,1.5301,2.05,1.9515,1.9515,2.05,102.5,97.575,97.575,102.5,-2.05,1.9515,1.9515,-2.05,1.8318,0.65491,0.65491,1.8318,2.0742,-1.0371,-1.0371,2.0742,-8.3864,4.1932,4.1932,-8.3864
0.1635,77.404,77.404,77.404,77.404,1.536,1.6979,1.6979,1.536,2.0579,1.9588,1.9588,2.0579,102.9,97.942,97.942,102.9,-2.0579,1.9588,1.9588,-2.0579,1.8328,0.6544,0.6544,1.8328,2.07,-1.035,-1.035,2.07,-8.4896,4.2448,4.2448,-8.4896
0.164,77.783,77.783,77.783,77.783,1.5419,1.7041,1.7041,1.5419,2.0659,1.9661,1.9661,2.0659,103.3,98.307,98.307,103.3,-2.0659,1.9661,1.9661,-2.0659,1.8338,0.65388,0.65388,1.8338,2.0658,-1.0329,-1.0329,2.0658,-8.5922,4.2961,4.2961,-8.5922
0.1645,78.162,78.162,78.162,78.162,1.5478,1.7104,1.7104,1.5478,2.0738,1.9734,1.9734,2.0738,103.69,98.671,98.671,103.69,-2.0738,1.9734,1.9734,-2.0738,1.8349,0.65336,0.65336,1.8349,2.0615,-1.0308,-1.0308,2.0615,-8.6944,4.3472,4.3472,-8.6944
0.165,78.541,78.541,78.541,78.541,1.5536,1.7166,1.7166,1.5536,2.0818,1.9807,1.9807,2.0818,104.09,99.034,99.034,104.09,-2.0818,1.9807,1.9807,-2.0818,1.8359,0.65285,0.65285,1.8359,2.0572,-1.0286,-1.0286,2.0572,-8.796,4.398,4.398,-8.796
0.1655,78.919,78.919,78.919,78.919,1.5595,1.7228,1.7228,1.5595,2.0897,1.9879,1.9879,2.0897,104.48,99.396,99.396,104.48,-2.0897,1.9879,1.9879,-2.0897,1.8369,0.65234,0.65234,1.8369,2.0528,-1.0264,-1.0264,2.0528,-8.8971,4.4485,4.4485,-8.8971
0.166,79.298,79.298,79.298,79.298,1.5653,1.729,1.729,1.5653,2.0975,1.9951,1.9951,2.0975,104.88,99.757,99.757,104.88,-2.0975,1.9951,1.9951,-2.0975,1.8379,0.65182,0.65182,1.8379,2.0483,-1.0242,-1.0242,2.0483,-8.9977,4.4988,4.4988,-8.9977
0.1665,79.677,79.677,79.677,79.677,1.5711,1.7352,1.7352,1.5711,2.1054,2.0023,2.0023,2.1054,105.27,100.12,100.12,105.27,-2.1054,2.0023,2.0023,-2.1054,1.839,0.65131,0.65131,1.839,2.0438,-1.0219,-1.0219,2.0438,-9.0978,4.5489,4.5489,-9.0978
0.167,80.056,80.056,80.056,80.056,1.5769,1.7413,1.7413,1.5769,2.1132,2.0095,2.0095,2.1132,105.66,100.48,100.48,105.66,-2.1132,2.0095,2.0095,-2.1132,1.84,0.6508,0.6508,1.84,2.0393,-1.0196,-1.0196,2.0393,-9.1974,4.5987,4.5987,-9.1974
0.1675,80.435,80.435,80.435,80.435,1.5826,1.7475,1.7475,1.5826,2.121,2.0167,2.0167,2.121,106.05,100.83,100.83,106.05,-2.121,2.0167,2.0167,-2.121,1.841,0.65029,0.65029,1.841,2.0347,-1.0173,-1.0173,2.0347,-9.2965,4.6483,4.6483,-9.2965
0.168,80.814,80.814,80.814,80.814,1.5884,1.7536,1.7536,1.5884,2.1288,2.0238,2.0238,2.1288,106.44,101.19,101.19,106.44,-2.1288,2.0238,2.0238,-2.1288,1.842,0.64979,0.64979,1.842,2.03,-1.015,-1.015,2.03,-9.3951,4.6976,4.6976,-9.3951
0.1685,81.193,81.193,81.193,81.193,1.5941,1.7597,1.7597,1.5941,2.1366,2.0309,2.0309,2.1366,106.83,101.54,101.54,106.83,-2.1366,2.0309,2.0309,-2.1366,1.843,0.64928,0.64928,1.843,2.0253,-1.0127,-1.0127,2.0253,-9.4933,4.7466,4.7466,-9.4933
0.169,81.572,81.572,81.572,81.572,1.5998,1.7657,1.7657,1.5998,2.1443,2.038,2.038,2.1443,107.21,101.9,101.9,107.21,-2.1443,2.038,2.038,-2.1443,1.844,0.64878,0.64878,1.844,2.0206,-1.0103,-1.0103,2.0206,-9.591,4.7955,4.7955,-9.591
0.1695,81.951,81.951,81.951,81.951,1.6055,1.7718,1.7718,1.6055,2.152,2.045,2.045,2.152,107.6,102.25,102.25,107.6,-2.152,2.045,2.045,-2.152,1.845,0.64827,0.64827,1.845,2.0158,-1.0079,-1.0079,2.0158,-9.6882,4.8441,4.8441,-9.6882
0.17,82.329,82.329,82.329,82.329,1.6112,1.7778,1.7778,1.6112,2.1597,2.0521,2.0521,2.1597,107.98,102.6,102.6,107.98,-2.1597,2.0521,2.0521,-2.1597,1.8461,0.64777,0.64777,1.8461,2.0109,-1.0055,-1.0055,2.0109,-9.7849,4.8924,4.8924,-9.7849
0.1705,82.708,82.708,82.708,82.708,1.6169,1.7838,1.7838,1.6169,2.1674,2.0591,2.0591,2.1674,108.37,102.95,102.95,108.37,-2.1674,2.0591,2.0591,-2.1674,1.8471,0.64727,0.64727,1.8471,2.006,-1.003,-1.003,2.006,-9.8811,4.9406,4.9406,-9.8811
0.171,83.087,83.087,83.087,83.087,1.6225,1.7898,1.7898,1.6225,2.175,2.0661,2.0661,2.175,108.75,103.3,103.3,108.75,-2.175,2.0661,2.0661,-2.175,1.8481,0.64677,0.64677,1.8481,2.0011,-1.0005,-1.0005,2.0011,-9.9769,4.9885,4.9885,-9.9769
0.1715,83.466,83.466,83.466,83.466,1.6281,1.7958,1.7958,1.6281,2.1826,2.0731,2.0731,2.1826,109.13,103.65,103.65,109.13,-2.1826,2.0731,2.0731,-2.1826,1.8491,0.64627,0.64627,1.8491,1.9961,-0.99806,-0.99806,1.9961,-10.073,5.0366,5.0366,-10.073
0.172,83.848,83.848,83.848,83.848,1.6338,1.8018,1.8018,1.6338,2.1903,2.0801,2.0801,2.1903,109.52,104,104,109.52,-2.1903,2.0801,2.0801,-2.1903,1.8501,0.64577,0.64577,1.8501,1.9911,-0.99554,-0.99554,1.9911,-10.169,5.0844,5.0844,-10.169
0.1725,84.23,84.23,84.23,84.23,1.6394,1.8078,1.8078,1.6394,2.1979,2.0871,2.0871,2.1979,109.9,104.35,104.35,109.9,-2.1979,2.0871,2.0871,-2.1979,1.851,0.64527,0.64527,1.851,1.986,-0.99299,-0.99299,1.986,-10.264,5.1321,5.1321,-10.264
0.173,84.612,84.612,84.612,84.612,1.6451,1.8138,1.8138,1.6451,2.2056,2.094,2.094,2.2056,110.28,104.7,104.7,110.28,-2.2056,2.094,2.094,-2.2056,1.852,0.64478,0.64478,1.852,1.9809,-0.99043,-0.99043,1.9809,-10.359,5.1795,5.1795,-10.359
0.1735,84.994,84.994,84.994,84.994,1.6507,1.8197,1.8197,1.6507,2.2132,2.101,2.101,2.2132,110.66,105.05,105.05,110.66,-2.2132,2.101,2.101,-2.2132,1.853,0.64428,0.64428,1.853,1.9757,-0.98784,-0.98784,1.9757,-10.453,5.2267,5.2267,-10.453
0.174,85.376,85.376,85.376,85.376,1.6563,1.8256,1.8256,1.6563,2.2207,2.1079,2.1079,2.2207,111.04,105.39,105.39,111.04,-2.2207,2.1079,2.1079,-2.2207,1.854,0.64379,0.64379,1.854,1.9705,-0.98523,-0.98523,1.9705,-10.547,5.2736,5.2736,-10.547
0.1745,85.757,85.757,85.757,85.757,1.6619,1.8316,1.8316,1.6619,2.2283,2.1148,2.1148,2.2283,111.41,105.74,105.74,111.41,-2.2283,2.1148,2.1148,-2.2283,1.855,0.6433,0.6433,1.855,1.9652,-0.98259,-0.98259,1.9652,-10.641,5.3204,5.3204,-10.641
0.175,86.139,86.139,86.139,86.139,1.6674,1.8375,1.8375,1.6674,2.2358,2.1217,2.1217,2.2358,111.79,106.08,106.08,111.79,-2.2358,2.1217,2.1217,-2.2358,1.856,0.64281,0.64281,1.856,1.9599,-0.97993,-0.97993,1.9599,-10.734,5.3669,5.3669,-10.734
0.1755,86.521,86.521,86.521,86.521,1.673,1.8433,1.8433,1.673,2.2433,2.1285,2.1285,2.2433,112.17,106.43,106.43,112.17,-2.2433,2.1285,2.1285,-2.2433,1.8569,0.64232,0.64232,1.8569,1.9545,-0.97725,-0.97725,1.9545,-10.826,5.4132,5.4132,-10.826
0.176,86.903,86.903,86.903,86.903,1.6785,1.8492,1.8492,1.6785,2.2508,2.1353,2.1353,2.2508,112.54,106.77,106.77,112.54,-2.2508,2.1353,2.1353,-2.2508,1.8579,0.64183,0.64183,1.8579,1.9491,-0.97454,-0.97454,1.9491,-10.919,5.4593,5.4593,-10.919
0.1765,87.285,87.285,87.285,87.285,1.684,1.855,1.855,1.684,2.2583,2.1422,2.1422,2.2583,112.91,107.11,107.11,112.91,-2.2583,2.1422,2.1422,-2.2583,1.8589,0.64135,0.64135,1.8589,1.9436,-0.97181,-0.97181,1.9436,-11.01,5.5052,5.5052,-11.01
0.177,87.667,87.667,87.667,87.667,1.6895,1.8609,1.8609,1.6895,2.2657,2.149,2.149,2.2657,113.29,107.45,107.45,113.29,-2.2657,2.149,2.149,-2.2657,1.8599,0.64086,0.64086,1.8599,1.9381,-0.96906,-0.96906,1.9381,-11.102,5.5508,5.5508,-11.102
0.1775,88.049,88.049,88.049,88.049,1.695,1.8667,1.8667,1.695,2.2731,2.1557,2.1557,2.2731,113.66,107.79,107.79,113.66,-2.2731,2.1557,2.1557,-2.2731,1.8608,0.64038,0.64038,1.8608,1.9326,-0.96628,-0.96628,1.9326,-11.193,5.5963,5.5963,-11.193
0.178,88.431,88.431,88.431,88.431,1.7005,1.8724,1.8724,1.7005,2.2805,2.1625,2.1625,2.2805,114.03,108.12,108.12,114.03,-2.2805,2.1625,2.1625,-2.2805,1.8618,0.6399,0.6399,1.8618,1.927,-0.96348,-0.96348,1.927,-11.283,5.6415,5.6415,-11.283
0.1785,88.813,88.813,88.813,88.813,1.7059,1.8782,1.8782,1.7059,2.2879,2.1692,2.1692,2.2879,114.4,108.46,108.46,114.4,-2.2879,2.1692,2.1692,-2.2879,1.8628,0.63942,0.63942,1.8628,1.9213,-0.96066,-0.96066,1.9213,-11.373,5.6866,5.6866,-11.373
0.179,89.195,89.195,89.195,89.195,1.7114,1.884,1.884,1.7114,2.2953,2.1759,2.1759,2.2953,114.76,108.8,108.8,114.76,-2.2953,2.1759,2.1759,-2.2953,1.8637,0.63894,0.63894,1.8637,1.9156,-0.95782,-0.95782,1.9156,-11.463,5.7314,5.7314,-11.463
0.1795,89.576,89.576,89.576,89.576,1.7168,1.8897,1.8897,1.7168,2.3026,2.1826,2.1826,2.3026,115.13,109.13,109.13,115.13,-2.3026,2.1826,2.1826,-2.3026,1.8647,0.63846,0.63846,1.8647,1.9099,-0.95495,-0.95495,1.9099,-11.552,5.776,5.776,-11.552
0.18,89.958,89.958,89.958,89.958,1.7222,1.8954,1.8954,1.7222,2.31,2.1893,2.1893,2.31,115.5,109.46,109.46,115.5,-2.31,2.1893,2.1893,-2.31,1.8656,0.63799,0.63799,1.8656,1.9041,-0.95207,-0.95207,1.9041,-11.641,5.8205,5.8205,-11.641
0.1805,90.34,90.34,90.34,90.34,1.7276,1.9011,1.9011,1.7276,2.3173,2.1959,2.1959,2.3173,115.86,109.8,109.8,115.86,-2.3173,2.1959,2.1959,-2.3173,1.8666,0.63751,0.63751,1.8666,1.8983,-0.94915,-0.94915,1.8983,-11.729,5.8647,5.8647,-11.729
0.181,90.722,90.722,90.722,90.722,1.733,1.9068,1.9068,1.733,2.3245,2.2026,2.2026,2.3245,116.23,110.13,110.13,116.23,-2.3245,2.2026,2.2026,-2.3245,1.8675,0.63704,0.63704,1.8675,1.8924,-0.94622,-0.94622,1.8924,-11.817,5.9087,5.9087,-11.817
0.1815,91.104,91.104,91.104,91.104,1.7384,1.9125,1.9125,1.7384,2.3318,2.2092,2.2092,2.3318,116.59,110.46,110.46,116.59,-2.3318,2.2092,2.2092,-2.3318,1.8685,0.63657,0.63657,1.8685,1.8865,-0.94327,-0.94327,1.8865,-11.905,5.9526,5.9526,-11.905
0.182,91.486,91.486,91.486,91.486,1.7437,1.9181,1.9181,1.7437,2.339,2.2158,2.2158,2.339,116.95,110.79,110.79,116.95,-2.339,2.2158,2.2158,-2.339,1.8694,0.6361,0.6361,1.8694,1.8806,-0.94029,-0.94029,1.8806,-11.992,5.9962,5.9962,-11.992
0.1825,91.868,91.868,91.868,91.868,1.749,1.9237,1.9237,1.749,2.3462,2.2223,2.2223,2.3462,117.31,111.12,111.12,117.31,-2.3462,2.2223,2.2223,-2.3462,1.8703,0.63563,0.63563,1.8703,1.8746,-0.93729,-0.93729,1.8746,-12.079,6.0397,6.0397,-12.079
0.183,92.25,92.25,92.25,92.25,1.7544,1.9294,1.9294,1.7544,2.3534,2.2289,2.2289,2.3534,117.67,111.45,111.45,117.67,-2.3534,2.2289,2.2289,-2.3534,1.8713,0.63516,0.63516,1.8713,1.8685,-0.93427,-0.93427,1.8685,-12.166,6.083,6.083,-12.166
0.1835,92.632,92.632,92.632,92.632,1.7597,1.935,1.935,1.7597,2.3606,2.2354,2.2354,2.3606,118.03,111.77,111.77,118.03,-2.3606,2.2354,2.2354,-2.3606,1.8722,0.6347,0.6347,1.8722,1.8625,-0.93123,-0.93123,1.8625,-12.252,6.1261,6.1261,-12.252
0.184,93.015,93.015,93.015,93.015,1.765,1.9406,1.9406,1.765,2.3678,2.242,2.242,2.3678,118.39,112.1,112.1,118.39,-2.3678,2.242,2.242,-2.3678,1.8731,0.63423,0.63423,1.8731,1.8563,-0.92817,-0.92817,1.8563,-12.338,6.1691,6.1691,-12.338
