Time,Extension,Load
(s),(mm),(N)
"79.80000","13.28679","127.35825"
"79.90000","13.30384","127.83936"
"80.00000","13.32074","128.31645"
"80.10000","13.33679","128.72784"
"80.20000","13.35397","129.25055"
"80.30000","13.37050","129.70258"
"80.40000","13.38765","130.18947"
"80.50000","13.40327","130.56702"
"80.60000","13.42108","131.15356"
"80.70000","13.43730","131.54597"
"80.80000","13.45386","132.00822"
"80.90000","13.47002","132.44035"
"81.00000","13.48722","132.96855"
"81.10000","13.50422","133.46112"
"81.20000","13.51997","133.87965"
"81.30000","13.53714","134.39624"
"81.40000","13.55387","134.86006"
"81.50000","13.57083","135.37384"
"81.60000","13.58656","135.76207"
"81.70000","13.60420","136.35562"
